id,title,year,type,num_subscription_services,has_subscription,exclusive,rent_buy_only,cinema_only,subscription_services,monetization_types
ts453446,Hey A.J.!,2026,show,1,true,true,false,false,Disney+,FLATRATE
ts520509,Our Happy Days,2026,show,1,true,true,false,false,Kocowa,FLATRATE
ts513887,"Agent P, Under C",2026,show,1,true,true,false,false,Disney+,FLATRATE
ts516684,¿Apostarías por Mi? Post Show,2026,show,0,false,false,false,false,,FLATRATE
ts73227,Picture This,2026,show,0,false,false,false,false,,ADS|FREE
ts468260,Hollywood Arts,2026,show,0,false,false,false,false,,
tm1486587,Project Hail Mary,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1674759,Obsession,2026,movie,0,false,false,false,true,,CINEMA
tm1593183,Backrooms,2026,movie,0,false,false,false,true,,CINEMA
tm1925040,Hokum,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1978067,Tom Clancy's Jack Ryan: Ghost War,2026,movie,1,true,true,false,false,Amazon Prime Video,FLATRATE
tm1526979,Disclosure Day,2026,movie,0,false,false,false,false,,BUY|CINEMA
tm1453013,In the Grey,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1932581,Apex,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1952326,Pressure,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1510509,Lee Cronin's The Mummy,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1384752,Iron Lung,2026,movie,0,false,false,false,true,,CINEMA
tm1899901,Shelter,2026,movie,1,true,true,false,false,Starz,BUY|CINEMA|FLATRATE|RENT
tm1524997,We Bury the Dead,2026,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|RENT
tm1504256,Greenland 2: Migration,2026,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm1576974,28 Years Later: The Bone Temple,2026,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1656375,undertone,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1671634,Is God Is,2026,movie,1,true,true,false,false,MGM+,BUY|CINEMA|FLATRATE|RENT
tm1977332,Colony,2026,movie,0,false,false,false,false,,
tm1940411,Hope,2026,movie,0,false,false,false,false,,
tm1940490,Passenger,2026,movie,0,false,false,false,true,,CINEMA
tm1677493,Primate,2026,movie,1,true,true,false,false,Paramount+,BUY|CINEMA|FLATRATE|RENT
tm1352863,Return to Silent Hill,2026,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|RENT
tm1908190,War Machine,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1457685,Whistle,2026,movie,2,true,false,false,false,AMC+|Shudder,BUY|CINEMA|FLATRATE|RENT
tm1610271,Deep Water,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1465819,The End of Oak Street,2026,movie,0,false,false,false,true,,CINEMA
tm1560341,The Dog Stars,2026,movie,0,false,false,false,false,,
ts454451,Lord of the Flies,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts480880,The Testaments,2026,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts446863,Young Sherlock,2026,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts454392,Unchosen,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts479741,Secret Service,2026,show,0,false,false,false,false,,
ts471939,If Wishes Could Kill,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts468461,Privileges,2026,show,1,true,true,false,false,Max,FLATRATE
ts519379,Battle of Fates,2026,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts449822,The Hunt,2026,show,1,true,true,false,false,Apple TV+,FLATRATE
ts479303,Vanished,2026,show,1,true,true,false,false,MGM+,FLATRATE
ts465563,La nena,2026,show,0,false,false,false,false,,FLATRATE
ts517650,Viral Hit,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts453126,레이디 두아,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts515558,In Your Radiant Season,2026,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts522473,Women's Hell,2026,show,1,true,true,false,false,Max,FLATRATE
tm1572650,Wuthering Heights,2026,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm1543406,Reminders of Him,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1931894,Leviticus,2026,movie,0,false,false,false,true,,CINEMA
tm1968615,Seeking Persephone,2026,movie,0,false,false,false,false,,
tm1655255,People We Meet on Vacation,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1672498,Bunny!!,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1931998,Girls Like Girls,2026,movie,0,false,false,false,true,,CINEMA
tm1944643,Je m'appelle Agneta,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1677911,One Night Only,2026,movie,0,false,false,false,false,,
tm1850996,Double Happiness,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1861744,Finding Emily,2026,movie,0,false,false,false,true,,CINEMA
tm2862329,My Dearest Assassin,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1672735,Erupcja,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm2865262,The Man I Love,2026,movie,0,false,false,false,false,,
tm1921165,Kissing Is the Easy Part,2026,movie,0,false,false,false,false,,ADS
tm1942063,F Valentine's Day,2026,movie,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE|RENT
tm2870008,29,2026,movie,1,true,true,false,false,Netflix,CINEMA|FLATRATE
tm1598021,Love Insurance Kompany,2026,movie,1,true,true,false,false,Amazon Prime Video,CINEMA|FLATRATE
tm1610896,Tu Yaa Main,2026,movie,1,true,true,false,false,Netflix,CINEMA|FLATRATE
tm1970566,My Dearest Señorita,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1636129,The Serpent's Skin,2026,movie,0,false,false,true,false,,BUY|RENT
tm2881319,Maa Behen,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1948815,Ishqan De Lekhe,2026,movie,0,false,false,false,true,,CINEMA
tm1876160,Love Me Love Me,2026,movie,1,true,true,false,false,Amazon Prime Video,FLATRATE
tm1871090,Main Vaapas Aaunga,2026,movie,0,false,false,false,true,,CINEMA
tm1640910,Dacoit: A Love Story,2026,movie,1,true,true,false,false,Amazon Prime Video,CINEMA|FLATRATE
tm1923902,Todo lo que nunca fuimos,2026,movie,0,false,false,false,false,,
tm1970786,No Place to Be Single,2026,movie,1,true,true,false,false,Amazon Prime Video,FLATRATE
tm1588312,For Worse,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1949651,Pavane,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1937760,The Loved One,2026,movie,0,false,false,false,true,,CINEMA
tm2868011,Krishnavataram Part 1: The Heart (Hridayam),2026,movie,0,false,false,false,false,,
tm1900120,Relationship Goals,2026,movie,1,true,true,false,false,Amazon Prime Video,FLATRATE
tm1942917,How to Lose a Popularity Contest,2026,movie,0,false,false,false,false,,ADS
tm1958884,18th Rose,2026,movie,1,true,true,false,false,Netflix,FLATRATE
ts175387,Off Campus,2026,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts441849,Every Year After,2026,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts304599,Love Story,2026,show,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE|FREE
ts523397,Seeking Persephone,2026,show,2,true,false,false,false,Passionflix|Peacock,BUY|FLATRATE|FREE
ts506127,Love Is Never Gone,2026,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts462960,Pursuit of Jade,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts469083,The Ramparts of Ice,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts453582,"Go for It, Nakamura-kun!!",2026,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts520326,Still Shining,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts472512,Love Overboard,2026,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts440425,The Darwin Incident,2026,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts465286,Spring Fever,2026,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts395450,Can This Love Be Translated?,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts439170,Soul Mate,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts510349,Sounds of Winter,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts506914,Gimbap and Onigiri,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts479892,Love from 9 to 5,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts508456,Purizumu Rondo,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts486031,Seihantai na Kimi to Boku,2026,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts510469,ANIMAL LOVE,2026,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts515491,Made with Love,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts472219,Tune In to the Midnight Heart,2026,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts481071,My Korean Boyfriend,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts472149,Mistress Kanan Is Devilishly Easy,2026,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts512921,Gals Can't Be Kind to Otaku!?,2026,show,1,true,true,false,false,Crunchyroll,FLATRATE
ts463093,Love Like a Bike,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts475237,You Can't Be in a Rom-Com with Your Childhood Friends!,2026,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
tm1669016,The Death of Robin Hood,2026,movie,0,false,false,false,true,,CINEMA
tm1535285,Kraken,2026,movie,0,false,false,true,false,,BUY|RENT
tm2880727,Heart of the Beast,2026,movie,0,false,false,false,false,,
tm1975375,Seven Snipers,2026,movie,0,false,false,true,false,,BUY|RENT
tm1857703,Desert Warrior,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1522432,Thrash,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1624680,One Spoon of Chocolate,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1922282,Rise of the Conqueror,2026,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|RENT
ts390542,The Madison,2026,show,1,true,true,false,false,Paramount+,FLATRATE
ts506367,Song of the Samurai,2026,show,1,true,true,false,false,Max,FLATRATE
ts109147,Star Trek: Starfleet Academy,2026,show,1,true,true,false,false,Paramount+,BUY|FLATRATE
ts444422,Daemons of the Shadow Realm,2026,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts367273,The Gray House,2026,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts522949,Fist of the North Star: HOKUTO NO KEN,2026,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts468520,Motorvalley,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts516081,The Rhythm of Revenge,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts463882,Hell Mode: The Hardcore Gamer Dominates in Another World with Garbage Balancing,2026,show,1,true,true,false,false,Hidive,FLATRATE
ts468058,Glory,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts454285,Cash Queens,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts481073,Radioactive Emergency,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts495174,BAKI-DOU: The Invincible Samurai,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts508897,Marriage Toxin,2026,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts501198,"The Strongest Job Is Apparently Not a Hero or a Sage, But an Appraiser (Provisional)!",2026,show,1,true,true,false,false,Crunchyroll,FLATRATE
ts330947,Blade Runner 2099,2026,show,0,false,false,false,false,,
ts510949,Matori & Kyoken Men in the Back Alleys,2026,show,1,true,true,false,false,Netflix,FLATRATE
tm1911774,Versa,2026,movie,0,false,false,false,false,,
tm1637098,All You Need Is Kill,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1513268,Retirement Plan,2026,movie,0,false,false,false,false,,FREE
tm1931178,Milky☆Subway: The Galactic Limited Express - the Movie,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1492218,Quantum Supremacy,2026,movie,1,true,true,false,false,IndiePix Unlimited,ADS|BUY|FLATRATE|FREE|RENT
tm2875493,Emi Martínez: The Kid Who Stops Time,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1955135,Rocky's Cat-astrophe,2026,movie,0,false,false,true,false,,BUY|RENT
tm1945420,Boonie Bears: The Hidden Protector,2026,movie,0,false,false,false,true,,CINEMA
tm2865316,Swallowed Star The Movie  - Battle on Primal Star,2026,movie,0,false,false,false,false,,
tm1529147,The Last Whale Singer,2026,movie,0,false,false,false,true,,CINEMA
tm1523834,Kidô Senshi Gandamu Senkô no Hasauei Kirukê no Majo,2026,movie,0,false,false,false,true,,CINEMA
tm1651847,Shaun the Sheep: The Beast of Mossy Bottom,2026,movie,0,false,false,false,false,,
tm1475051,Mars,2026,movie,0,false,false,true,false,,BUY|RENT
tm1671298,The Keeper of the Camphor Tree,2026,movie,0,false,false,false,false,,
tm1160911,Pierre the Pigeon-Hawk,2026,movie,0,false,false,false,false,,
tm1655111,The Dangers in My Heart: The Movie,2026,movie,0,false,false,false,false,,BUY|CINEMA
tm1929442,When a Witness Recants,2026,movie,0,false,false,false,false,,
tm2863169,Stranger Things: Tales from '85 Theatrical Preview,2026,movie,0,false,false,false,true,,CINEMA
tm2870071,The Loud House: European Adventure,2026,movie,1,true,true,false,false,Paramount+,FLATRATE
tm2877880,Tangles,2026,movie,0,false,false,false,false,,
tm2866968,Bleach: Thousand-Year Blood War – The Calamity,2026,movie,0,false,false,false,true,,CINEMA
tm1673066,Bouchra,2026,movie,0,false,false,false,false,,
tm2867567,The Three Kingdoms Part 1: The Battle for Luoyang,2026,movie,0,false,false,false,false,,
tm1022681,The Ark and the Aardvark,2026,movie,0,false,false,false,false,,
tm2859096,猪猪侠大电影之竞速小英雄,2026,movie,0,false,false,false,false,,
tm2884940,THE RIBBON HERO,2026,movie,0,false,false,false,false,,
tm1952198,What Will I Become?,2026,movie,0,false,false,false,false,,
tm1423567,Snoopy Unleashed,2026,movie,0,false,false,false,false,,
ts517633,NIPPON SANGOKU: The Three Nations of the Crimson Sun,2026,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts519405,The Dinosaurs,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts492780,Akane-banashi,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts489402,I Made Friends with the Second Prettiest Girl in My Class,2026,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts492517,Strip Law,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts496180,Liar Game,2026,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts489195,SNOWBALL EARTH,2026,show,3,true,false,false,false,Crunchyroll|Disney+|Hulu,FLATRATE
ts456795,Tamon's B-Side,2026,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts507289,The Drops of God,2026,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts473429,Reincarnated as a Dragon Hatchling,2026,show,1,true,true,false,false,Hidive,FLATRATE
ts484040,Wash It All Away,2026,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
tm1941661,Remarkably Bright Creatures,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1436931,Michael,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1584966,Mother Mary,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm2871082,"Miss You, Love You",2026,movie,1,true,true,false,false,Max,FLATRATE
tm1655627,Blue Film,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1658380,Blue Heron,2026,movie,0,false,false,false,false,,
tm2865392,The Amazing Digital Circus: The Last Act,2026,movie,0,false,false,false,true,,CINEMA
tm2861962,Propeller One-Way Night Coach,2026,movie,1,true,true,false,false,Apple TV+,FLATRATE
tm1658277,The Wizard of the Kremlin,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1932568,Saccharine,2026,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1663880,Silent Friend,2026,movie,0,false,false,false,true,,CINEMA
ts495715,Dutton Ranch,2026,show,1,true,true,false,false,Paramount+,BUY|FLATRATE|FREE
ts429003,Star City,2026,show,1,true,true,false,false,Apple TV+,FLATRATE
ts450685,The Beauty,2026,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts438726,Half Man,2026,show,1,true,true,false,false,Max,BUY|FLATRATE
ts529914,The Vampire Lestat,2026,show,1,true,true,false,false,AMC+,BUY|FAST|FLATRATE|FREE
ts440608,Something Very Bad Is Going to Happen,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts529666,The Polygamist,2026,show,1,true,true,false,false,Netflix,FLATRATE
tm1941998,The Swedish Connection,2026,movie,1,true,true,false,false,Netflix,CINEMA|FLATRATE
tm1494438,Border 2,2026,movie,1,true,true,false,false,Netflix,CINEMA|FLATRATE
tm1938874,33 Photos from the Ghetto,2026,movie,1,true,true,false,false,Max,FLATRATE
tm1394501,Ikkis,2026,movie,1,true,true,false,false,Amazon Prime Video,CINEMA|FLATRATE
tm2865178,Lucky Strike,2026,movie,0,false,false,false,true,,CINEMA
tm1870742,The Aryan Papers,2026,movie,0,false,false,true,false,,ADS|BUY|FREE|RENT
tm1931109,De Gaulle: Tilting Iron,2026,movie,0,false,false,false,false,,
tm1500469,Lahore 1947,2026,movie,0,false,false,false,false,,
tm1666054,The Plastic Men,2026,movie,1,true,true,false,false,Bloodstream,ADS|BUY|FLATRATE|FREE|RENT
tm1977069,Neelira,2026,movie,0,false,false,false,false,,
tm1904018,Sisa,2026,movie,0,false,false,false,false,,
tm1607032,Gorky Resort,2026,movie,0,false,false,true,false,,BUY|RENT
tm1571535,The Children of the Resistance,2026,movie,0,false,false,false,false,,
tm2868101,Crossing,2026,movie,0,false,false,false,false,,
tm1972677,Winter: Battleground,2026,movie,0,false,false,true,false,,BUY|RENT
tm2871330,Landship,2026,movie,0,false,false,false,false,,
tm2874272,Atonement,2026,movie,0,false,false,false,false,,
tm2885836,World War Bigfoot,2026,movie,0,false,false,true,false,,BUY|RENT
tm1967211,The Zero Line: Inside Russia's War,2026,movie,1,true,true,false,false,BritBox,FLATRATE
tm1900832,Hot Blues in a Cold War,2026,movie,0,false,false,true,false,,ADS|BUY|FREE|RENT
tm1956148,Winter: Battleground,2026,movie,0,false,false,true,false,,BUY|RENT
tm2636078,Eagles Over the Gulf: Desert Storm Original Air War Footage,2026,movie,0,false,false,false,false,,FREE
tm1231061,My People,2026,movie,0,false,false,true,false,,BUY|RENT
tm1942492,The Mosquito Bowl,2026,movie,0,false,false,false,false,,
ts521198,World War II with Tom Hanks,2026,show,0,false,false,true,false,,ADS|BUY|FLATRATE|FREE
ts454353,Ołowiane dzieci,2026,show,1,true,true,false,false,Netflix,FLATRATE
ts484899,Mitterrand confidentiel,2026,show,0,false,false,false,false,,
ts525628,Clash of the Super Powers: America v China,2026,show,2,true,false,false,false,BBC Select|BritBox,FLATRATE
tm1929359,The AI Doc: Or How I Became an Apocaloptimist,2026,movie,1,true,true,false,false,Peacock,BUY|CINEMA|FLATRATE|RENT
tm1961088,Lorne,2026,movie,1,true,true,false,false,Peacock,BUY|CINEMA|FLATRATE|RENT
tm1947924,"Marty, Life Is Short",2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm2867368,"Earth, Wind & Fire (To Be Celestial vs. That's the Weight of the World)",2026,movie,1,true,true,false,false,Max,FLATRATE
tm1663302,EPiC: Elvis Presley in Concert,2026,movie,1,true,true,false,false,Paramount+,BUY|CINEMA|FLATRATE|RENT
tm1645041,Everyone Is Lying to You for Money,2026,movie,0,false,false,false,false,,
tm1945316,#Skyking,2026,movie,2,true,false,false,false,Disney+|Hulu,FLATRATE
tm1621420,S4: The Bob Lazar Story,2026,movie,0,false,false,true,false,,BUY|RENT
tm1967122,Untold: The Shooting at Hawthorne Hill,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1975631,The Story of Everything,2026,movie,0,false,false,true,false,,BUY
tm1644843,"Steal This Story, Please!",2026,movie,0,false,false,false,true,,CINEMA
tm2859835,Sleeping Dog,2026,movie,0,false,false,true,false,,BUY|RENT
tm1663897,Ghost Elephants,2026,movie,2,true,false,false,false,Disney+|Hulu,ADS|FLATRATE
tm1969342,Iron Maiden: Burning Ambition,2026,movie,0,false,false,true,false,,BUY|RENT
tm2867732,Untold UK: Vinnie Jones,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1967110,Untold: Chess Mates,2026,movie,1,true,true,false,false,Netflix,FLATRATE
tm1679998,Man on the Run,2026,movie,1,true,true,false,false,Amazon Prime Video,CINEMA|FLATRATE
